compound_id,compound_group,window,selected_method,selected_measured_rt_min,top1_hit,top3_hit,feasible,excess_distance_min
121,4ed737567275c0296b371cfd,2-5,M17,2.65,True,True,True,0.0
121,4ed737567275c0296b371cfd,5-10,M19,4.49,False,False,True,0.5099999999999998
121,4ed737567275c0296b371cfd,10-20,M22,6.88,False,False,False,2.8099999999999996
121,4ed737567275c0296b371cfd,20-40,M12,6.73,False,False,False,2.959999999999999
124,aa29578ed01a37d051f2f8b7,2-5,M17,6.98,False,False,False,0.2400000000000002
124,aa29578ed01a37d051f2f8b7,5-10,M19,7.64,True,True,True,0.0
124,aa29578ed01a37d051f2f8b7,10-20,M22,16.84,True,True,True,0.0
124,aa29578ed01a37d051f2f8b7,20-40,M12,24.05,True,True,True,0.0
128,ad3b009f5c46951acff42651,2-5,M17,5.69,False,False,False,0.0
128,ad3b009f5c46951acff42651,5-10,M19,6.19,True,True,True,0.0
128,ad3b009f5c46951acff42651,10-20,M29,12.62,True,True,True,0.0
128,ad3b009f5c46951acff42651,20-40,M12,18.97,False,False,True,1.0300000000000011
129,1de3e41098dfdbdb2adf0ebb,2-5,M17,4.81,True,True,True,0.0
129,1de3e41098dfdbdb2adf0ebb,5-10,M19,5.72,True,True,True,0.0
129,1de3e41098dfdbdb2adf0ebb,10-20,M29,9.01,False,True,True,0.9900000000000002
129,1de3e41098dfdbdb2adf0ebb,20-40,M12,15.82,False,False,True,4.18
130,cb76c9dc3ae475d3cc15b169,2-5,M17,8.55,False,False,False,0.26000000000000156
130,cb76c9dc3ae475d3cc15b169,5-10,M19,11.45,False,True,True,1.4499999999999993
130,cb76c9dc3ae475d3cc15b169,10-20,M29,19.85,True,True,True,0.0
130,cb76c9dc3ae475d3cc15b169,20-40,M12,31.94,True,True,True,0.0
131,cb8f65e269eb26164eb899ea,2-5,M17,2.62,True,True,True,0.0
131,cb8f65e269eb26164eb899ea,5-10,M19,4.43,False,False,True,0.5700000000000003
131,cb8f65e269eb26164eb899ea,10-20,M29,6.94,False,False,True,3.0599999999999996
131,cb8f65e269eb26164eb899ea,20-40,M12,8.87,False,False,False,8.24
132,76675cb970506f4cb7f9b3ef,2-5,M17,8.81,False,False,False,0.2599999999999998
132,76675cb970506f4cb7f9b3ef,5-10,M19,12.19,False,True,True,2.1899999999999995
132,76675cb970506f4cb7f9b3ef,10-20,M22,29.02,False,False,True,9.02
132,76675cb970506f4cb7f9b3ef,20-40,M12,33.07,True,True,True,0.0
133,bcd4d25e30d0907c8a1680f0,2-5,M17,8.03,False,False,False,0.07999999999999918
133,bcd4d25e30d0907c8a1680f0,5-10,M19,10.69,False,True,True,0.6899999999999995
133,bcd4d25e30d0907c8a1680f0,10-20,M22,23.18,False,True,True,3.1799999999999997
133,bcd4d25e30d0907c8a1680f0,20-40,M12,29.95,True,True,True,0.0
134,a8b1cb2553507696b13260d8,2-5,M17,8.05,False,False,False,0.28000000000000114
134,a8b1cb2553507696b13260d8,5-10,M19,9.88,True,True,True,0.0
134,a8b1cb2553507696b13260d8,10-20,M22,23.22,False,True,True,3.219999999999999
134,a8b1cb2553507696b13260d8,20-40,M12,29.69,True,True,True,0.0
135,2dbcd2c21100a96deb0fc79b,2-5,M17,7.89,False,False,False,0.14999999999999947
135,2dbcd2c21100a96deb0fc79b,5-10,M19,8.8,True,True,True,0.0
135,2dbcd2c21100a96deb0fc79b,10-20,M29,18.15,True,True,True,0.0
135,2dbcd2c21100a96deb0fc79b,20-40,M12,28.91,True,True,True,0.0
137,4d08869f6c27483a6a997511,2-5,M21,6.99,False,False,False,0.45999999999999996
137,4d08869f6c27483a6a997511,5-10,M19,7.15,True,True,True,0.0
137,4d08869f6c27483a6a997511,10-20,M28,12.74,True,True,True,0.0
137,4d08869f6c27483a6a997511,20-40,M12,22.81,True,True,True,0.0
138,fbb6ef4dd8eafc9c107d4009,2-5,M17,9.09,False,False,False,0.4299999999999997
138,fbb6ef4dd8eafc9c107d4009,5-10,M19,12.28,False,True,True,2.2799999999999994
138,fbb6ef4dd8eafc9c107d4009,10-20,M29,20.72,False,False,True,0.7199999999999989
138,fbb6ef4dd8eafc9c107d4009,20-40,M12,34.37,True,True,True,0.0
139,2cf7f8352a953b94c74c8f49,2-5,M17,3.82,True,True,True,0.0
139,2cf7f8352a953b94c74c8f49,5-10,M19,5.31,True,True,True,0.0
139,2cf7f8352a953b94c74c8f49,10-20,M29,7.65,False,True,True,2.3499999999999996
139,2cf7f8352a953b94c74c8f49,20-40,M12,11.43,False,False,True,8.57
140,4dc9a1238a5c5e15ddab6051,2-5,M21,5.68,False,True,True,0.6799999999999997
140,4dc9a1238a5c5e15ddab6051,5-10,M19,5.72,True,True,True,0.0
140,4dc9a1238a5c5e15ddab6051,10-20,M28,8.0,False,True,True,2.0
140,4dc9a1238a5c5e15ddab6051,20-40,M12,15.09,False,False,True,4.91
141,0d0b0a46ce9ecd81eed45455,2-5,M17,7.87,False,False,False,0.1299999999999999
141,0d0b0a46ce9ecd81eed45455,5-10,M19,9.45,True,True,True,0.0
141,0d0b0a46ce9ecd81eed45455,10-20,M22,21.89,False,True,True,1.8900000000000006
141,0d0b0a46ce9ecd81eed45455,20-40,M12,28.9,True,True,True,0.0
143,8911f3588631f37c7617db17,2-5,M17,8.75,False,False,False,0.33999999999999986
143,8911f3588631f37c7617db17,5-10,M01,8.41,True,True,True,0.0
143,8911f3588631f37c7617db17,10-20,M22,27.74,False,True,True,7.739999999999998
143,8911f3588631f37c7617db17,20-40,M12,32.46,True,True,True,0.0
144,2c5d43f76182fb5235fb9b35,2-5,M21,9.9,False,False,False,1.7200000000000006
144,2c5d43f76182fb5235fb9b35,5-10,M19,10.8,False,True,True,0.8000000000000007
144,2c5d43f76182fb5235fb9b35,10-20,M28,17.52,True,True,True,0.0
144,2c5d43f76182fb5235fb9b35,20-40,M12,31.05,True,True,True,0.0
145,b059278e30a9ae7d8bf4fd90,2-5,M17,5.46,False,False,False,0.0
145,b059278e30a9ae7d8bf4fd90,5-10,M01,6.2,True,True,True,0.0
145,b059278e30a9ae7d8bf4fd90,10-20,M22,13.22,True,True,True,0.0
145,b059278e30a9ae7d8bf4fd90,20-40,M12,19.29,False,False,False,0.0
146,58130070690af2c368385354,2-5,M17,1.93,False,True,True,0.07000000000000006
146,58130070690af2c368385354,5-10,M19,3.71,False,False,True,1.29
146,58130070690af2c368385354,10-20,M29,6.48,False,False,False,0.08999999999999986
146,58130070690af2c368385354,20-40,M12,3.77,False,False,False,2.8000000000000007
147,1d7746b0a53dab9391e34d68,2-5,M17,8.03,False,False,False,0.1999999999999993
147,1d7746b0a53dab9391e34d68,5-10,M19,10.53,False,True,True,0.5299999999999994
147,1d7746b0a53dab9391e34d68,10-20,M22,25.08,False,True,True,5.079999999999998
147,1d7746b0a53dab9391e34d68,20-40,M12,29.88,True,True,True,0.0
148,1b9952df1d11d663488fce0b,2-5,M17,7.35,False,False,False,0.0
148,1b9952df1d11d663488fce0b,5-10,M01,7.35,True,True,True,0.0
