compound_id,compound_group,window,selected_method,selected_measured_rt_min,top1_hit,top3_hit,feasible,excess_distance_min
121,4ed737567275c0296b371cfd,20-40,M16,9.69,False,False,False,0.0
124,aa29578ed01a37d051f2f8b7,2-5,M17,6.98,False,False,False,0.2400000000000002
124,aa29578ed01a37d051f2f8b7,5-10,M20,9.15,True,True,True,0.0
124,aa29578ed01a37d051f2f8b7,10-20,M12,24.05,False,False,True,4.050000000000001
124,aa29578ed01a37d051f2f8b7,20-40,M16,49.03,False,True,True,9.030000000000001
128,ad3b009f5c46951acff42651,2-5,M17,5.69,False,False,False,0.0
128,ad3b009f5c46951acff42651,5-10,M04,7.15,True,True,True,0.0
128,ad3b009f5c46951acff42651,10-20,M10,15.96,True,True,True,0.0
128,ad3b009f5c46951acff42651,20-40,M16,36.61,True,True,True,0.0
129,1de3e41098dfdbdb2adf0ebb,2-5,M17,4.81,True,True,True,0.0
129,1de3e41098dfdbdb2adf0ebb,5-10,M26,7.86,True,True,True,0.0
129,1de3e41098dfdbdb2adf0ebb,10-20,M15,14.87,True,True,True,0.0
129,1de3e41098dfdbdb2adf0ebb,20-40,M16,32.4,True,True,True,0.0
130,cb76c9dc3ae475d3cc15b169,2-5,M17,8.55,False,False,False,0.26000000000000156
130,cb76c9dc3ae475d3cc15b169,5-10,M17,8.55,True,True,True,0.0
130,cb76c9dc3ae475d3cc15b169,10-20,M25,15.76,True,True,True,0.0
130,cb76c9dc3ae475d3cc15b169,20-40,M15,33.68,True,True,True,0.0
131,cb8f65e269eb26164eb899ea,2-5,M17,2.62,True,True,True,0.0
131,cb8f65e269eb26164eb899ea,5-10,M06,6.28,True,True,True,0.0
131,cb8f65e269eb26164eb899ea,10-20,M10,9.15,False,False,True,0.8499999999999996
131,cb8f65e269eb26164eb899ea,20-40,M16,17.11,False,False,False,0.0
132,76675cb970506f4cb7f9b3ef,2-5,M17,8.81,False,False,False,0.2599999999999998
132,76675cb970506f4cb7f9b3ef,5-10,M17,8.81,True,True,True,0.0
132,76675cb970506f4cb7f9b3ef,10-20,M06,15.88,True,True,True,0.0
132,76675cb970506f4cb7f9b3ef,20-40,M14,31.36,True,True,True,0.0
133,bcd4d25e30d0907c8a1680f0,2-5,M17,8.03,False,False,False,0.07999999999999918
133,bcd4d25e30d0907c8a1680f0,5-10,M17,8.03,True,True,True,0.0
133,bcd4d25e30d0907c8a1680f0,10-20,M28,16.83,True,True,True,0.0
133,bcd4d25e30d0907c8a1680f0,20-40,M15,31.25,True,True,True,0.0
134,a8b1cb2553507696b13260d8,2-5,M17,8.05,False,False,False,0.28000000000000114
134,a8b1cb2553507696b13260d8,5-10,M17,8.05,True,True,True,0.0
134,a8b1cb2553507696b13260d8,10-20,M25,15.02,True,True,True,0.0
134,a8b1cb2553507696b13260d8,20-40,M12,29.69,True,True,True,0.0
135,2dbcd2c21100a96deb0fc79b,2-5,M17,7.89,False,False,False,0.14999999999999947
135,2dbcd2c21100a96deb0fc79b,5-10,M01,7.74,True,True,True,0.0
135,2dbcd2c21100a96deb0fc79b,10-20,M23,16.75,True,True,True,0.0
135,2dbcd2c21100a96deb0fc79b,20-40,M15,30.1,True,True,True,0.0
137,4d08869f6c27483a6a997511,2-5,M17,6.53,False,False,False,0.0
137,4d08869f6c27483a6a997511,5-10,M17,6.53,True,True,True,0.0
137,4d08869f6c27483a6a997511,10-20,M07,12.04,True,True,True,0.0
137,4d08869f6c27483a6a997511,20-40,M15,22.19,True,True,True,0.0
138,fbb6ef4dd8eafc9c107d4009,2-5,M17,9.09,False,False,False,0.4299999999999997
138,fbb6ef4dd8eafc9c107d4009,5-10,M17,9.09,True,True,True,0.0
138,fbb6ef4dd8eafc9c107d4009,10-20,M25,16.27,True,True,True,0.0
138,fbb6ef4dd8eafc9c107d4009,20-40,M12,34.37,True,True,True,0.0
139,2cf7f8352a953b94c74c8f49,2-5,M17,3.82,True,True,True,0.0
139,2cf7f8352a953b94c74c8f49,5-10,M23,8.73,True,True,True,0.0
139,2cf7f8352a953b94c74c8f49,10-20,M15,11.4,True,True,True,0.0
139,2cf7f8352a953b94c74c8f49,20-40,M16,21.41,True,True,True,0.0
140,4dc9a1238a5c5e15ddab6051,2-5,M17,4.6,True,True,True,0.0
140,4dc9a1238a5c5e15ddab6051,5-10,M09,10.68,False,True,True,0.6799999999999997
140,4dc9a1238a5c5e15ddab6051,10-20,M13,14.27,True,True,True,0.0
140,4dc9a1238a5c5e15ddab6051,20-40,M16,30.66,True,True,True,0.0
141,0d0b0a46ce9ecd81eed45455,2-5,M17,7.87,False,False,False,0.1299999999999999
141,0d0b0a46ce9ecd81eed45455,5-10,M17,7.87,True,True,True,0.0
141,0d0b0a46ce9ecd81eed45455,10-20,M25,14.9,True,True,True,0.0
141,0d0b0a46ce9ecd81eed45455,20-40,M12,28.9,True,True,True,0.0
143,8911f3588631f37c7617db17,2-5,M17,8.75,False,False,False,0.33999999999999986
143,8911f3588631f37c7617db17,5-10,M17,8.75,True,True,True,0.0
143,8911f3588631f37c7617db17,10-20,M20,14.21,True,True,True,0.0
143,8911f3588631f37c7617db17,20-40,M14,31.03,True,True,True,0.0
144,2c5d43f76182fb5235fb9b35,2-5,M17,8.39,False,False,False,0.21000000000000085
144,2c5d43f76182fb5235fb9b35,5-10,M17,8.39,True,True,True,0.0
144,2c5d43f76182fb5235fb9b35,10-20,M06,15.1,True,True,True,0.0
144,2c5d43f76182fb5235fb9b35,20-40,M12,31.05,True,True,True,0.0
145,b059278e30a9ae7d8bf4fd90,2-5,M17,5.46,False,False,False,0.0
145,b059278e30a9ae7d8bf4fd90,5-10,M04,6.82,True,True,True,0.0
145,b059278e30a9ae7d8bf4fd90,10-20,M14,15.09,True,True,True,0.0
145,b059278e30a9ae7d8bf4fd90,20-40,M16,42.23,False,False,False,1.519999999999996
146,58130070690af2c368385354,2-5,M17,1.93,False,True,True,0.07000000000000006
146,58130070690af2c368385354,5-10,M27,6.57,True,True,True,0.0
146,58130070690af2c368385354,10-20,M16,6.07,False,False,False,0.5
146,58130070690af2c368385354,20-40,M16,6.07,False,False,False,0.5
147,1d7746b0a53dab9391e34d68,2-5,M17,8.03,False,False,False,0.1999999999999993
147,1d7746b0a53dab9391e34d68,5-10,M17,8.03,True,True,True,0.0
147,1d7746b0a53dab9391e34d68,10-20,M25,15.04,True,True,True,0.0
147,1d7746b0a53dab9391e34d68,20-40,M15,31.03,True,True,True,0.0
148,1b9952df1d11d663488fce0b,2-5,M17,7.35,False,False,False,0.0
148,1b9952df1d11d663488fce0b,5-10,M17,7.35,True,True,True,0.0
148,1b9952df1d11d663488fce0b,10-20,M28,14.95,True,True,True,0.0
148,1b9952df1d11d663488fce0b,20-40,M15,27.11,True,True,True,0.0
149,a93b32339ed8311dd7a541ef,2-5,M17,7.79,False,False,False,0.09999999999999964
149,a93b32339ed8311dd7a541ef,5-10,M17,7.79,True,True,True,0.0
149,a93b32339ed8311dd7a541ef,10-20,M28,15.94,True,True,True,0.0
149,a93b32339ed8311dd7a541ef,20-40,M15,29.51,True,True,True,0.0
150,47a0e982a5cc29d0694317d1,2-5,M17,6.41,False,False,False,0.41999999999999993
150,47a0e982a5cc29d0694317d1,5-10,M19,5.99,True,True,True,0.0
150,47a0e982a5cc29d0694317d1,10-20,M09,14.96,True,True,True,0.0
150,47a0e982a5cc29d0694317d1,20-40,M15,21.69,True,True,True,0.0
151,6b4c549deadd4454deb332d3,2-5,M17,5.24,False,False,False,0.0
151,6b4c549deadd4454deb332d3,5-10,M04,6.55,True,True,True,0.0
151,6b4c549deadd4454deb332d3,10-20,M10,15.19,True,True,True,0.0
151,6b4c549deadd4454deb332d3,20-40,M16,39.71,True,True,True,0.0
152,bc994c242eeac5db55f81cd1,2-5,M17,4.33,True,True,True,0.0
152,bc994c242eeac5db55f81cd1,5-10,M20,7.99,True,True,True,0.0
152,bc994c242eeac5db55f81cd1,10-20,M14,10.83,True,True,True,0.0
152,bc994c242eeac5db55f81cd1,20-40,M16,27.98,True,True,True,0.0
153,dd846ae5b622e8b2e6c71cac,2-5,M17,9.14,False,False,False,0.19000000000000128
153,dd846ae5b622e8b2e6c71cac,5-10,M17,9.14,True,True,True,0.0
153,dd846ae5b622e8b2e6c71cac,10-20,M20,14.51,True,True,True,0.0
153,dd846ae5b622e8b2e6c71cac,20-40,M24,31.78,True,True,True,0.0
154,f3706234c543da48bc5c0106,2-5,M17,8.68,False,False,False,0.33000000000000007
154,f3706234c543da48bc5c0106,5-10,M17,8.68,True,True,True,0.0
154,f3706234c543da48bc5c0106,10-20,M25,15.83,True,True,True,0.0
154,f3706234c543da48bc5c0106,20-40,M15,34.8,True,True,True,0.0
155,8109b130d7942e795d77baa7,2-5,M17,5.85,False,False,False,0.0
155,8109b130d7942e795d77baa7,5-10,M19,6.43,True,True,True,0.0
155,8109b130d7942e795d77baa7,10-20,M10,16.85,True,True,True,0.0
155,8109b130d7942e795d77baa7,20-40,M16,42.03,False,True,True,2.030000000000001
156,3104d8d880d3cd06ac46bd0b,2-5,M17,7.49,False,False,False,0.39000000000000057
156,3104d8d880d3cd06ac46bd0b,5-10,M01,7.63,True,True,True,0.0
156,3104d8d880d3cd06ac46bd0b,10-20,M08,19.53,True,True,True,0.0
156,3104d8d880d3cd06ac46bd0b,20-40,M15,28.78,True,True,True,0.0
157,bd2b46e5d8d336def30a4873,2-5,M17,7.28,False,False,False,0.0
157,bd2b46e5d8d336def30a4873,5-10,M01,7.44,True,True,True,0.0
157,bd2b46e5d8d336def30a4873,10-20,M28,14.83,True,True,True,0.0
157,bd2b46e5d8d336def30a4873,20-40,M15,27.07,True,True,True,0.0
158,3fd88639055c4f90157ae592,2-5,M17,8.59,False,False,False,0.2699999999999996
158,3fd88639055c4f90157ae592,5-10,M17,8.59,True,True,True,0.0
158,3fd88639055c4f90157ae592,10-20,M06,15.67,True,True,True,0.0
158,3fd88639055c4f90157ae592,20-40,M15,34.33,True,True,True,0.0
159,7953ee787848eada3b125164,2-5,M17,3.28,True,True,True,0.0
159,7953ee787848eada3b125164,5-10,M28,10.91,False,True,True,0.9100000000000001
159,7953ee787848eada3b125164,10-20,M13,12.88,True,True,True,0.0
159,7953ee787848eada3b125164,20-40,M16,26.84,True,True,True,0.0
160,2673245c3e0a30a5c3e96d57,2-5,M17,3.03,True,True,True,0.0
160,2673245c3e0a30a5c3e96d57,5-10,M26,8.16,True,True,True,0.0
160,2673245c3e0a30a5c3e96d57,10-20,M15,8.54,False,True,True,1.4600000000000009
160,2673245c3e0a30a5c3e96d57,20-40,M16,18.83,False,False,False,0.0
161,cf53cfefe4d6fe2f0d464145,2-5,M17,6.67,False,False,False,0.25
161,cf53cfefe4d6fe2f0d464145,5-10,M17,6.67,True,True,True,0.0
161,cf53cfefe4d6fe2f0d464145,10-20,M07,12.83,True,True,True,0.0
161,cf53cfefe4d6fe2f0d464145,20-40,M15,23.97,True,True,True,0.0
162,bbde6b2455ce1854559c6709,2-5,M17,7.13,False,False,False,0.22999999999999954
162,bbde6b2455ce1854559c6709,5-10,M04,9.35,True,True,True,0.0
162,bbde6b2455ce1854559c6709,10-20,M22,15.93,True,True,True,0.0
162,bbde6b2455ce1854559c6709,20-40,M15,26.51,True,True,True,0.0
163,bbde6b2455ce1854559c6709,2-5,M17,7.19,False,False,False,0.0
163,bbde6b2455ce1854559c6709,5-10,M04,9.4,True,True,True,0.0
163,bbde6b2455ce1854559c6709,10-20,M22,18.19,True,True,True,0.0
163,bbde6b2455ce1854559c6709,20-40,M15,26.51,True,True,True,0.0
164,2f5f0ba7541c2228903defab,2-5,M17,6.89,False,False,False,0.0
164,2f5f0ba7541c2228903defab,5-10,M17,6.89,True,True,True,0.0
164,2f5f0ba7541c2228903defab,10-20,M07,13.06,True,True,True,0.0
164,2f5f0ba7541c2228903defab,20-40,M15,24.37,True,True,True,0.0
165,ea2b62de5e4c4a4dd0b95da6,2-5,M17,8.61,False,False,False,0.25
165,ea2b62de5e4c4a4dd0b95da6,5-10,M17,8.61,True,True,True,0.0
165,ea2b62de5e4c4a4dd0b95da6,10-20,M25,15.83,True,True,True,0.0
165,ea2b62de5e4c4a4dd0b95da6,20-40,M15,34.84,True,True,True,0.0
166,85cf5990e92211843a2bfe23,2-5,M17,7.82,False,False,False,0.1800000000000006
166,85cf5990e92211843a2bfe23,5-10,M17,7.82,True,True,True,0.0
166,85cf5990e92211843a2bfe23,10-20,M25,14.83,True,True,True,0.0
166,85cf5990e92211843a2bfe23,20-40,M15,29.69,True,True,True,0.0
169,38aad91045bd921bbb9277ed,2-5,M17,4.57,True,True,True,0.0
169,38aad91045bd921bbb9277ed,5-10,M20,7.46,True,True,True,0.0
169,38aad91045bd921bbb9277ed,10-20,M12,13.75,True,True,True,0.0
169,38aad91045bd921bbb9277ed,20-40,M16,26.46,True,True,True,0.0
170,17c5451c41ce50a5b92f91d5,2-5,M17,7.19,False,False,False,0.020000000000000462
170,17c5451c41ce50a5b92f91d5,5-10,M17,7.19,True,True,True,0.0
170,17c5451c41ce50a5b92f91d5,10-20,M25,14.07,True,True,True,0.0
170,17c5451c41ce50a5b92f91d5,20-40,M15,26.09,True,True,True,0.0
171,198e5fddcc2aa9ebc444b3a6,2-5,M17,7.45,False,False,False,0.0
171,198e5fddcc2aa9ebc444b3a6,5-10,M20,10.81,False,False,True,0.8100000000000005
171,198e5fddcc2aa9ebc444b3a6,10-20,M14,23.85,False,True,True,3.8500000000000014
171,198e5fddcc2aa9ebc444b3a6,20-40,M12,27.46,True,True,True,0.0
172,7f5e8df8b8eb711b7b25801c,2-5,M17,7.98,False,False,False,0.2600000000000007
172,7f5e8df8b8eb711b7b25801c,5-10,M01,7.72,True,True,True,0.0
172,7f5e8df8b8eb711b7b25801c,10-20,M07,15.93,True,True,True,0.0
172,7f5e8df8b8eb711b7b25801c,20-40,M15,30.4,True,True,True,0.0
173,ad9f97620dab23d56e68f899,2-5,M19,5.92,False,False,False,0.3700000000000001
173,ad9f97620dab23d56e68f899,5-10,M10,15.89,False,False,True,5.890000000000001
173,ad9f97620dab23d56e68f899,10-20,M16,41.68,False,True,True,21.68
173,ad9f97620dab23d56e68f899,20-40,M16,41.68,False,False,False,0.8399999999999999
174,a0df11ab37c188b3740160a6,2-5,M17,7.03,False,False,False,0.0
174,a0df11ab37c188b3740160a6,5-10,M17,7.03,True,True,True,0.0
174,a0df11ab37c188b3740160a6,10-20,M07,13.3,True,True,True,0.0
174,a0df11ab37c188b3740160a6,20-40,M15,25.09,True,True,True,0.0
175,c910d74e6c15a5b3205df411,2-5,M17,7.18,False,False,False,0.0
175,c910d74e6c15a5b3205df411,5-10,M01,7.2,True,True,True,0.0
175,c910d74e6c15a5b3205df411,10-20,M07,13.65,True,True,True,0.0
175,c910d74e6c15a5b3205df411,20-40,M15,25.84,True,True,True,0.0
176,e1b34eb9479ceb03b50a90a5,2-5,M17,6.17,False,False,False,0.33999999999999986
176,e1b34eb9479ceb03b50a90a5,5-10,M19,5.93,True,True,True,0.0
176,e1b34eb9479ceb03b50a90a5,10-20,M22,12.51,True,True,True,0.0
176,e1b34eb9479ceb03b50a90a5,20-40,M15,21.32,True,True,True,0.0
177,3314004f55d768b9102a7c53,2-5,M17,5.01,False,False,False,0.0
177,3314004f55d768b9102a7c53,5-10,M18,6.87,True,True,True,0.0
177,3314004f55d768b9102a7c53,10-20,M10,14.52,True,True,True,0.0
177,3314004f55d768b9102a7c53,20-40,M16,37.12,True,True,True,0.0
178,0b4808d603cff090ae6e7e2c,2-5,M17,6.53,False,False,False,0.4300000000000006
178,0b4808d603cff090ae6e7e2c,5-10,M21,6.4,True,True,True,0.0
178,0b4808d603cff090ae6e7e2c,10-20,M09,15.37,True,True,True,0.0
178,0b4808d603cff090ae6e7e2c,20-40,M15,22.7,True,True,True,0.0
179,c51c3841863676f35f94e5d9,2-5,M17,4.75,True,True,True,0.0
179,c51c3841863676f35f94e5d9,5-10,M03,6.59,True,True,True,0.0
179,c51c3841863676f35f94e5d9,10-20,M10,13.88,True,True,True,0.0
179,c51c3841863676f35f94e5d9,20-40,M16,34.4,True,True,True,0.0
180,ecfd08db10e5477f190376da,2-5,M17,7.53,False,False,False,0.040000000000000036
180,ecfd08db10e5477f190376da,5-10,M17,7.53,True,True,True,0.0
180,ecfd08db10e5477f190376da,10-20,M25,14.48,True,True,True,0.0
180,ecfd08db10e5477f190376da,20-40,M15,27.79,True,True,True,0.0
181,ae549a3bb89eeba0509b46d1,2-5,M17,3.41,True,True,True,0.0
181,ae549a3bb89eeba0509b46d1,5-10,M06,6.78,True,True,True,0.0
181,ae549a3bb89eeba0509b46d1,10-20,M12,11.64,True,True,True,0.0
181,ae549a3bb89eeba0509b46d1,20-40,M16,19.14,False,False,False,0.0
182,cde92d2cbf5ae04506b2772e,2-5,M17,7.79,False,False,False,0.11000000000000032
182,cde92d2cbf5ae04506b2772e,5-10,M17,7.79,True,True,True,0.0
182,cde92d2cbf5ae04506b2772e,10-20,M28,16.14,True,True,True,0.0
182,cde92d2cbf5ae04506b2772e,20-40,M15,29.5,True,True,True,0.0
183,fc0ff7763485986307ce7100,2-5,M17,8.4,False,False,False,0.16999999999999993
183,fc0ff7763485986307ce7100,5-10,M21,10.29,False,True,True,0.28999999999999915
183,fc0ff7763485986307ce7100,10-20,M23,23.41,False,True,True,3.41
183,fc0ff7763485986307ce7100,20-40,M15,33.17,True,True,True,0.0
184,378e1b4037b2208a390730ed,2-5,M17,0.9,False,False,True,1.1
184,378e1b4037b2208a390730ed,5-10,M09,0.93,False,True,True,4.07
184,378e1b4037b2208a390730ed,10-20,M16,1.25,False,False,False,5.87
184,378e1b4037b2208a390730ed,20-40,M16,1.25,False,False,False,5.870000000000001
185,3d1756396565a85b0e5bfd75,2-5,M17,8.54,False,False,False,0.3099999999999987
185,3d1756396565a85b0e5bfd75,5-10,M17,8.54,True,True,True,0.0
185,3d1756396565a85b0e5bfd75,10-20,M25,15.68,True,True,True,0.0
185,3d1756396565a85b0e5bfd75,20-40,M15,33.76,True,True,True,0.0
186,231bee3016cdac10154eb865,2-5,M17,2.78,True,True,True,0.0
186,231bee3016cdac10154eb865,5-10,M19,5.29,True,True,True,0.0
186,231bee3016cdac10154eb865,10-20,M10,11.91,True,True,True,0.0
186,231bee3016cdac10154eb865,20-40,M16,23.53,True,True,True,0.0
187,ceff63dc913a8d929452b72a,2-5,M17,7.62,False,False,False,0.15000000000000036
187,ceff63dc913a8d929452b72a,5-10,M17,7.62,True,True,True,0.0
187,ceff63dc913a8d929452b72a,10-20,M25,14.53,True,True,True,0.0
187,ceff63dc913a8d929452b72a,20-40,M12,27.96,True,True,True,0.0
188,c815242a0e123343d6e3302a,2-5,M17,10.27,False,False,False,1.17
188,c815242a0e123343d6e3302a,5-10,M17,10.27,False,True,True,0.2699999999999996
188,c815242a0e123343d6e3302a,10-20,M20,17.03,True,True,True,0.0
188,c815242a0e123343d6e3302a,20-40,M24,39.98,True,True,True,0.0
189,6da8b86316162ba99fec2db6,2-5,M17,4.32,True,True,True,0.0
189,6da8b86316162ba99fec2db6,5-10,M23,8.39,True,True,True,0.0
189,6da8b86316162ba99fec2db6,10-20,M16,27.0,False,True,True,7.0
189,6da8b86316162ba99fec2db6,20-40,M16,27.0,True,True,True,0.0
190,9f40631b794965aff4da7b4a,2-5,M17,8.61,False,False,False,0.22999999999999865
190,9f40631b794965aff4da7b4a,5-10,M17,8.61,True,True,True,0.0
190,9f40631b794965aff4da7b4a,10-20,M06,15.62,True,True,True,0.0
190,9f40631b794965aff4da7b4a,20-40,M15,34.31,True,True,True,0.0
191,133b391bd1d233ca3265cf1b,2-5,M17,8.28,False,False,False,0.3199999999999994
191,133b391bd1d233ca3265cf1b,5-10,M17,8.28,True,True,True,0.0
191,133b391bd1d233ca3265cf1b,10-20,M25,15.29,True,True,True,0.0
191,133b391bd1d233ca3265cf1b,20-40,M12,30.91,True,True,True,0.0
193,2f9d6a91601860eeae150557,2-5,M17,8.83,False,False,False,0.33999999999999986
193,2f9d6a91601860eeae150557,5-10,M17,8.83,True,True,True,0.0
193,2f9d6a91601860eeae150557,10-20,M06,15.94,True,True,True,0.0
193,2f9d6a91601860eeae150557,20-40,M14,32.14,True,True,True,0.0
194,b8c4be4f866a65acd44b7659,2-5,M17,7.09,False,False,False,0.0
194,b8c4be4f866a65acd44b7659,5-10,M17,7.09,True,True,True,0.0
194,b8c4be4f866a65acd44b7659,10-20,M07,13.62,True,True,True,0.0
194,b8c4be4f866a65acd44b7659,20-40,M15,25.68,True,True,True,0.0
195,2f3df9eedd2906c14ce0e5d6,2-5,M17,8.63,False,False,False,0.34000000000000163
195,2f3df9eedd2906c14ce0e5d6,5-10,M17,8.63,True,True,True,0.0
195,2f3df9eedd2906c14ce0e5d6,10-20,M25,15.76,True,True,True,0.0
195,2f3df9eedd2906c14ce0e5d6,20-40,M15,34.3,True,True,True,0.0
196,2c3353338941a5a1620123ce,2-5,M17,8.07,False,False,False,0.22000000000000064
196,2c3353338941a5a1620123ce,5-10,M17,8.07,True,True,True,0.0
196,2c3353338941a5a1620123ce,10-20,M06,14.46,True,True,True,0.0
196,2c3353338941a5a1620123ce,20-40,M14,27.93,True,True,True,0.0
198,21c96a0876123a4a80b11e73,2-5,M17,3.67,True,True,True,0.0
198,21c96a0876123a4a80b11e73,5-10,M06,6.58,True,True,True,0.0
198,21c96a0876123a4a80b11e73,10-20,M13,9.96,False,False,True,0.03999999999999915
198,21c96a0876123a4a80b11e73,20-40,M16,16.84,False,False,False,0.0
199,c70e593c2e631310bfe805a0,2-5,M17,6.64,False,False,False,0.23999999999999932
199,c70e593c2e631310bfe805a0,5-10,M01,6.4,True,True,True,0.0
199,c70e593c2e631310bfe805a0,10-20,M29,14.3,True,True,True,0.0
199,c70e593c2e631310bfe805a0,20-40,M15,22.1,True,True,True,0.0
200,1157dca77a3505f7c3391cf1,2-5,M17,3.61,True,True,True,0.0
200,1157dca77a3505f7c3391cf1,5-10,M20,5.9,True,True,True,0.0
200,1157dca77a3505f7c3391cf1,10-20,M14,9.23,False,True,True,0.7699999999999996
200,1157dca77a3505f7c3391cf1,20-40,M16,22.81,True,True,True,0.0
201,a163f7a7711eeffb4a750ec3,2-5,M17,6.07,False,False,False,0.08000000000000007
201,a163f7a7711eeffb4a750ec3,5-10,M07,11.89,False,False,True,1.8900000000000006
201,a163f7a7711eeffb4a750ec3,10-20,M12,22.44,False,False,True,2.4400000000000013
201,a163f7a7711eeffb4a750ec3,20-40,M16,48.01,False,True,True,8.009999999999998
202,f217da90d1070a3bbaec6996,2-5,M17,8.25,False,False,False,0.22000000000000064
202,f217da90d1070a3bbaec6996,5-10,M17,8.25,True,True,True,0.0
202,f217da90d1070a3bbaec6996,10-20,M25,15.37,True,True,True,0.0
202,f217da90d1070a3bbaec6996,20-40,M12,30.72,True,True,True,0.0
203,cd59d3604f71cc60f2c12594,2-5,M17,3.41,True,True,True,0.0
203,cd59d3604f71cc60f2c12594,5-10,M14,7.82,True,True,True,0.0
203,cd59d3604f71cc60f2c12594,10-20,M16,18.47,True,True,True,0.0
203,cd59d3604f71cc60f2c12594,20-40,M16,18.47,False,False,False,0.0
205,349160f21ef26f3bd10c02df,2-5,M17,3.49,True,True,True,0.0
205,349160f21ef26f3bd10c02df,5-10,M02,6.42,True,True,True,0.0
205,349160f21ef26f3bd10c02df,10-20,M14,9.65,False,True,True,0.34999999999999964
205,349160f21ef26f3bd10c02df,20-40,M16,24.02,True,True,True,0.0
208,7e8108e8aa1d6afff73a1bc0,2-5,M17,8.85,False,False,False,0.29999999999999893
208,7e8108e8aa1d6afff73a1bc0,5-10,M17,8.85,True,True,True,0.0
208,7e8108e8aa1d6afff73a1bc0,10-20,M26,14.86,True,True,True,0.0
208,7e8108e8aa1d6afff73a1bc0,20-40,M14,32.2,True,True,True,0.0
209,ae21572dff8704af71227db3,2-5,M17,3.11,True,True,True,0.0
209,ae21572dff8704af71227db3,5-10,M20,5.7,True,True,True,0.0
209,ae21572dff8704af71227db3,10-20,M12,10.67,True,True,True,0.0
209,ae21572dff8704af71227db3,20-40,M16,20.19,True,True,True,0.0
210,f64cb299dc715625ad27bbf2,2-5,M17,8.51,False,False,False,0.4299999999999997
210,f64cb299dc715625ad27bbf2,5-10,M17,8.51,True,True,True,0.0
210,f64cb299dc715625ad27bbf2,10-20,M25,15.51,True,True,True,0.0
210,f64cb299dc715625ad27bbf2,20-40,M12,31.96,True,True,True,0.0
211,777595a9cfdca90527f5358e,2-5,M17,6.98,False,False,False,0.17000000000000082
211,777595a9cfdca90527f5358e,5-10,M17,6.98,True,True,True,0.0
211,777595a9cfdca90527f5358e,10-20,M25,12.66,True,True,True,0.0
211,777595a9cfdca90527f5358e,20-40,M15,24.26,True,True,True,0.0
212,d69a1a66fdf392a9c7131312,2-5,M17,9.01,False,False,False,0.4399999999999995
212,d69a1a66fdf392a9c7131312,5-10,M17,9.01,True,True,True,0.0
212,d69a1a66fdf392a9c7131312,10-20,M26,14.94,True,True,True,0.0
212,d69a1a66fdf392a9c7131312,20-40,M24,30.73,True,True,True,0.0
213,a9ddfab67a2904172e0f1116,2-5,M17,6.11,False,False,False,0.54
213,a9ddfab67a2904172e0f1116,5-10,M05,7.6,True,True,True,0.0
213,a9ddfab67a2904172e0f1116,10-20,M14,17.33,True,True,True,0.0
213,a9ddfab67a2904172e0f1116,20-40,M16,47.11,False,True,True,7.109999999999999
214,c27fe310a5abf32c690a710e,2-5,M17,7.02,False,False,False,0.41999999999999993
214,c27fe310a5abf32c690a710e,5-10,M01,6.75,True,True,True,0.0
214,c27fe310a5abf32c690a710e,10-20,M07,13.28,True,True,True,0.0
214,c27fe310a5abf32c690a710e,20-40,M15,24.93,True,True,True,0.0
215,4a4758acbcb6cbd3b156ade0,2-5,M17,9.12,False,False,False,0.27999999999999936
215,4a4758acbcb6cbd3b156ade0,5-10,M17,9.12,True,True,True,0.0
215,4a4758acbcb6cbd3b156ade0,10-20,M26,15.18,True,True,True,0.0
215,4a4758acbcb6cbd3b156ade0,20-40,M14,33.95,True,True,True,0.0
216,1ccc85fbc14570d427fc4054,2-5,M17,5.67,False,False,False,0.0
216,1ccc85fbc14570d427fc4054,5-10,M20,8.23,True,True,True,0.0
216,1ccc85fbc14570d427fc4054,10-20,M15,17.91,True,True,True,0.0
216,1ccc85fbc14570d427fc4054,20-40,M16,42.44,False,False,False,1.4899999999999984
217,f0be075ce70bbd3bac1c7259,2-5,M17,7.87,False,False,False,0.17999999999999972
217,f0be075ce70bbd3bac1c7259,5-10,M17,7.87,True,True,True,0.0
217,f0be075ce70bbd3bac1c7259,10-20,M25,14.88,True,True,True,0.0
217,f0be075ce70bbd3bac1c7259,20-40,M14,26.45,True,True,True,0.0
219,0658d6d6c98ecbd57359ccef,2-5,M17,2.84,True,True,True,0.0
219,0658d6d6c98ecbd57359ccef,5-10,M30,4.78,False,True,True,0.21999999999999975
219,0658d6d6c98ecbd57359ccef,10-20,M14,8.07,False,False,True,1.9299999999999997
219,0658d6d6c98ecbd57359ccef,20-40,M16,18.55,False,False,False,0.0
220,d62a7d47244b4b6f5813dc91,2-5,M17,6.64,False,False,False,0.33999999999999986
220,d62a7d47244b4b6f5813dc91,5-10,M03,8.7,True,True,True,0.0
220,d62a7d47244b4b6f5813dc91,10-20,M10,17.72,True,True,True,0.0
220,d62a7d47244b4b6f5813dc91,20-40,M16,48.78,False,True,True,8.780000000000001
221,b2055287b28edac3e1fa6789,2-5,M17,9.95,False,False,False,1.7199999999999989
221,b2055287b28edac3e1fa6789,5-10,M17,9.95,True,True,True,0.0
221,b2055287b28edac3e1fa6789,10-20,M20,16.69,True,True,True,0.0
